,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
61,61,6037205110,3766,Los Angeles,90023,Los Angeles,-118.2142985,34.0245059,974.3,66.42,70.49,8.68,98.78,68.74,77.63,78.8,97.9,100.0,1165.0,1.335315101,11.86022967,41344.0,4.75
64,64,6037219901,5234,Los Angeles,90016,Los Angeles,-118.3605226,34.029737700000005,3125.62,97.74,63.59,7.83,95.03,100.42,92.92,74.8,96.05,69.90291262,1044.0,1.585298197,11.11769104,28846.0,3.08
83,84,6037239701,4261,Los Angeles,90003,Los Angeles,-118.2752632,33.966092,4775.03,99.89,56.75,6.99,86.53,95.56,91.35,79.2,98.06,70.37392138,989.0,1.4745925219999998,10.30266389,30915.0,4.57
107,108,6037242600,4409,Los Angeles,90059,Los Angeles,-118.2502423,33.932376,3279.99,98.13,57.62,7.1,87.88,105.29,93.67,88.1,99.69,93.38006231,513.0,0.9711838009999999,10.91646464,14483.0,3.87
138,140,6037206200,3386,Los Angeles,90012,Los Angeles,-118.2415978,34.046994,614.69,43.13,72.0,8.87,99.17,67.73,76.62,72.2,94.47,83.79052369,492.0,0.692269327,14.02004294,19968.0,1.45
145,147,6037302302,4895,Los Angeles,91204,Glendale,-118.261783,34.1403264,854.2,60.31,68.65,8.46,98.22,72.69,80.41,48.5,71.46,91.49054505,1237.0,1.355951057,11.49424452,45321.0,2.83
178,180,6037302505,3749,Los Angeles,91205,Glendale,-118.253081,34.127303600000005,784.56,55.8,59.65,7.35,91.08,54.47,62.26,65.5,89.49,94.44058374,1178.0,1.4044475330000001,10.85459395,34779.0,2.88
200,202,6037535606,1860,Los Angeles,90280,South Gate,-118.2252846,33.94765570000001,1060.77,70.23,59.96,7.39,91.51,46.23,51.3,76.9,97.34,65.97938144,928.0,1.55257732,10.56417369,30977.0,4.01
219,222,6037575802,5167,Los Angeles,90813,Long Beach,-118.197207,33.778962,584.65,39.79,54.81,6.75,83.34,122.08,96.73,76.4,97.2,86.86413393,937.0,1.126851256,19.58234606,29074.0,3.41
221,224,6037229300,5498,Los Angeles,90011,Los Angeles,-118.2706778,33.9979135,867.02,61.01,57.63,7.1,87.92,63.52,73.07,87.3,99.62,77.62128326,1121.0,1.370109546,10.29406067,31044.0,4.5
238,241,6037208000,6893,Los Angeles,90026,Los Angeles,-118.2560631,34.0625684,2515.15,95.04,72.94,8.98,99.37,42.23,45.38,60.8,85.05,95.05403159,1165.0,1.335827099,10.02579526,38152.0,3.01
276,279,6037531602,4494,Los Angeles,90022,Los Angeles,-118.1647906,34.0186759,1684.33,86.56,55.88,6.88,85.07,62.41,71.81,70.3,93.19,74.97900924,995.0,1.434089001,10.75088094,31023.0,4.08
287,290,6037297110,4679,Los Angeles,90731,San Pedro,-118.28418700000002,33.7346618,678.7,48.4,55.6,6.85,84.68,84.98,87.56,56.1,80.28,88.26142132,1046.0,1.225888325,13.08334424,32279.0,2.76
304,307,6037231720,4966,Los Angeles,90037,Los Angeles,-118.284071,34.0074463,4043.36,99.49,52.4,6.45,78.2,92.32,90.18,70.7,93.51,83.48387097,1037.0,1.151612903,13.28275966,29773.0,3.09
307,310,6037191810,3498,Los Angeles,90038,Los Angeles,-118.3277122,34.088924,1545.4,83.9,64.03,7.89,95.46,54.41,62.21,64.8,88.91,94.09351928,1168.0,1.278917145,12.20327621,37134.0,2.99
328,331,6037123204,3449,Los Angeles,91606,North Hollywood,-118.3943295,34.193936,1087.32,71.22,57.86,7.13,88.28,68.36,77.07,60.5,84.78,83.31735379,1139.0,1.4554170659999999,13.01912292,35594.0,3.21
329,332,6037229200,4394,Los Angeles,90011,Los Angeles,-118.2608283,33.9982715,914.29,63.25,58.61,7.22,89.57,63.52,73.07,75.4,96.48,69.33333333,816.0,1.691555556,10.21536034,25598.0,3.92
330,333,6037127220,4931,Los Angeles,91405,Van Nuys,-118.4531264,34.2047824,1265.12,77.15,51.37,6.33,75.82,98.74,92.58,66.8,90.63,80.85480094,1070.0,1.1323185009999999,10.58666083,33918.0,2.72
337,340,6037232120,5263,Los Angeles,90037,Los Angeles,-118.2839315,33.999674799999994,4744.05,99.86,52.23,6.43,77.81,92.32,90.18,70.9,93.66,80.61302682,981.0,1.356321839,10.11956055,31138.0,4.37
354,357,6037208302,4360,Los Angeles,90026,Los Angeles,-118.2624816,34.06347879999999,978.19,66.65,65.19,8.03,96.33,43.26,46.62,69.0,92.32,89.47368421,862.0,1.102493075,13.28197308,31573.0,2.78
363,366,6037190801,2594,Los Angeles,90028,Los Angeles,-118.3244586,34.094376700000005,1709.02,86.93,61.13,7.53,92.96,51.33,57.96,69.6,92.67,92.27340267,959.0,0.8662704309999999,16.802061600000002,20125.0,1.68
368,372,6037128303,3982,Los Angeles,91411,Van Nuys,-118.4523813,34.1830757,1313.59,78.53,51.15,6.3,75.36,65.74,74.79,81.2,98.72,94.90616622,1095.0,1.048257373,10.9398183,24183.0,3.12
403,408,6037533105,2580,Los Angeles,90255,Huntington Park,-118.216407,33.982881899999995,924.39,63.83,51.52,6.35,76.19,59.19,68.18,82.8,99.02,94.58204334,1008.0,1.306501548,13.69511022,27417.0,3.95
415,420,6037532606,4284,Los Angeles,90255,Huntington Park,-118.2208725,33.983206200000005,895.63,62.48,52.23,6.43,77.82,59.19,68.18,77.1,97.4,84.68253968,889.0,1.428571429,18.29011742,28102.0,3.7
424,430,6037533103,3577,Los Angeles,90255,Huntington Park,-118.23129099999998,33.9771202,963.91,65.77,53.82,6.63,81.42,59.19,68.18,74.5,95.9,87.85046729,889.0,1.35864486,10.00180294,28654.0,4.09
427,433,6037191000,3228,Los Angeles,90028,Los Angeles,-118.321677,34.1009548,2554.29,95.36,59.19,7.29,90.42,75.54,82.43,51.4,74.85,87.88321168,1182.0,1.135279805,12.81967521,39760.0,1.95
432,438,6037226410,3491,Los Angeles,90011,Los Angeles,-118.2622815,34.0241996,971.12,66.25,56.64,6.98,86.21,63.52,73.07,75.9,96.79,88.26945412,957.0,1.133565621,12.33472017,36225.0,4.22
433,439,6037226420,4906,Los Angeles,90011,Los Angeles,-118.2570623,34.0218419,920.81,63.57,55.39,6.82,84.37,63.52,73.07,72.9,94.9,86.25,925.0,1.278125,12.13281542,28980.0,4.22
473,479,6037575402,4065,Los Angeles,90813,Long Beach,-118.1915438,33.7862264,808.09,57.31,49.85,6.14,72.18,91.22,89.74,71.0,93.73,86.48111332,974.0,1.357852883,12.57282576,37833.0,4.2
474,480,6037231710,4358,Los Angeles,90037,Los Angeles,-118.2893576,34.0073136,1203.65,75.29,48.44,5.97,68.15,92.32,90.18,86.4,99.51,84.99142367,977.0,0.963121784,14.57338009,19492.0,3.48
482,488,6037124104,2439,Los Angeles,91606,North Hollywood,-118.38341,34.184861299999994,1196.87,75.18,52.18,6.43,77.6,70.64,79.13,57.5,81.81,89.33074685,1074.0,1.371483996,12.85989389,32038.0,2.51
483,489,6037302503,4330,Los Angeles,91205,Glendale,-118.2473422,34.1376048,718.53,51.5,53.09,6.54,79.85,58.06,66.59,56.8,81.09,92.82229965,1226.0,1.451567944,17.77944852,36052.0,3.1
498,504,6037534406,4609,Los Angeles,90201,Bell,-118.1749749,33.96474970000001,2122.15,92.04,57.73,7.11,88.09,48.15,53.9,70.2,93.12,88.62275449,1198.0,1.99500998,10.43628623,42500.0,4.99
500,506,6037207301,4521,Los Angeles,90013,Los Angeles,-118.2516175,34.0465369,656.58,46.74,71.68,8.83,99.13,103.86,93.45,44.3,66.03,91.74157303,1324.0,0.712640449,33.49732521,38176.0,1.36
502,508,6037192620,3868,Los Angeles,90004,Los Angeles,-118.2960541,34.0776717,2480.73,94.81,56.54,6.96,86.06,65.18,74.43,65.2,89.25,96.05911329999999,1037.0,1.13546798,20.23763644,31571.0,2.95
505,511,6037199201,4089,Los Angeles,90031,Los Angeles,-118.211907,34.0762204,1000.19,67.67,62.04,7.64,93.75,45.01,49.38,61.8,86.02,85.59393429,969.0,1.1280539170000001,12.15517012,33517.0,3.4
531,537,6037209200,2785,Los Angeles,90017,Los Angeles,-118.2610818,34.0542091,2599.91,95.66,64.62,7.96,95.86,61.92,71.04,65.6,89.58,92.41176471,1597.0,1.100588235,16.73074725,37548.0,2.11
535,541,6037302002,3532,Los Angeles,91206,Glendale,-118.2505278,34.149168700000004,918.21,63.47,58.47,7.2,89.27,38.17,38.81,41.6,61.94,81.12543962,1209.0,1.1758499409999998,13.73122029,46638.0,2.32
537,543,6037575101,4754,Los Angeles,90804,Long Beach,-118.1623973,33.788130200000005,1159.87,73.96,50.84,6.26,74.6,86.41,87.86,56.5,80.7,78.21782178,1087.0,1.415841584,13.57466389,42119.0,3.16
547,553,6037204420,3138,Los Angeles,90033,Los Angeles,-118.2116197,34.0445316,833.96,59.21,52.12,6.42,77.45,96.21,91.7,76.3,97.12,90.62844542,831.0,0.9459757440000001,12.15165446,22852.0,3.28
548,554,6037123410,4247,Los Angeles,91605,North Hollywood,-118.4214325,34.1993793,1656.55,86.08,58.92,7.26,89.99,48.97,54.91,62.3,86.49,75.5086072,1151.0,1.6009389669999998,10.58241443,39861.0,3.4
549,555,6037294810,3991,Los Angeles,90744,Wilmington,-118.2714945,33.7795265,802.19,56.85,56.46,6.95,85.92,70.22,78.81,78.5,97.81,88.44114528,1093.0,1.730646872,11.90833135,35223.0,4.58
566,572,6037190520,3728,Los Angeles,90027,Los Angeles,-118.3038048,34.0999328,1296.18,78.05,53.2,6.55,80.09,51.93,58.95,65.2,89.25,91.31985731,994.0,1.009512485,27.90138961,28892.0,2.28
571,577,6037296220,4307,Los Angeles,90731,San Pedro,-118.2837798,33.7410279,468.99,27.75,53.87,6.64,81.51,84.98,87.56,73.1,95.11,89.95686999,761.0,1.19038817,12.24547811,27345.0,2.6
576,582,6037228420,3150,Los Angeles,90011,Los Angeles,-118.27189140000002,34.0082598,872.13,61.3,51.88,6.39,76.94,63.52,73.07,80.1,98.39,82.64462809999999,936.0,1.271349862,10.59158987,28426.0,4.69
580,586,6037195720,2304,Los Angeles,90026,Los Angeles,-118.2633783,34.0737627,2842.99,96.78,59.64,7.35,91.06,55.22,63.31,41.9,62.41,83.41013825,1017.0,1.116359447,12.15517983,41875.0,2.43
582,588,6037603005,5591,Los Angeles,90247,Gardena,-118.3047564,33.898295399999995,1106.95,72.01,55.79,6.87,84.95,73.5,80.94,48.4,71.36,69.01254774,1225.0,1.4980905619999998,11.39931535,45938.0,3.07
586,592,6037190802,2784,Los Angeles,90028,Los Angeles,-118.3299158,34.0943604,1747.69,87.64,64.66,7.96,95.91,51.06,57.61,56.0,80.11,90.59259259,1134.0,1.023703704,11.22368756,31156.0,1.97
588,594,6037540502,6552,Los Angeles,90262,Lynwood,-118.2136057,33.915979,752.77,53.85,57.94,7.14,88.41,45.85,50.74,61.5,85.72,84.24566088,995.0,1.784379172,10.11815295,30761.0,4.36
590,596,6037236100,5265,Los Angeles,90008,Los Angeles,-118.3402132,34.0126393,968.48,66.02,53.79,6.63,81.31,101.23,92.97,53.0,76.87,86.50222679,982.0,0.9366221309999999,10.44749287,21899.0,1.93
606,612,6037575803,2837,Los Angeles,90813,Long Beach,-118.1937148,33.778966100000005,634.61,44.91,52.25,6.44,77.85,115.35,95.67,73.4,95.25,96.01301871,789.0,0.8543531329999999,24.91930487,19926.0,2.44
608,614,6037302504,4234,Los Angeles,91205,Glendale,-118.2491936,34.1351285,733.22,52.65,53.09,6.54,79.86,58.06,66.59,57.6,81.89,89.62264151,1294.0,1.270215633,15.92192786,33314.0,2.91
620,627,6037195710,4328,Los Angeles,90026,Los Angeles,-118.2686024,34.0747292,2384.59,94.13,59.56,7.34,90.91,55.22,63.31,62.6,86.79,86.99619772,1100.0,1.451711027,11.00857954,45306.0,3.3
621,628,6037433305,4893,Los Angeles,91732,El Monte,-118.0127105,34.0703231,2504.68,94.99,57.8,7.12,88.21,67.93,76.87,62.6,86.79,78.21782178,1175.0,1.824828637,10.37977364,41227.0,3.96
622,629,6037603704,6348,Los Angeles,90250,Hawthorne,-118.3319132,33.9001056,1068.79,70.54,53.23,6.56,80.19,80.75,85.45,55.9,80.01,83.24730174,1075.0,1.4218676680000002,13.81257013,45498.0,3.12
623,630,6037602508,7022,Los Angeles,90250,Hawthorne,-118.339504,33.9128073,1466.66,82.14,60.29,7.43,92.02,78.54,83.89,43.1,64.3,84.84726688,1026.0,1.4975884240000001,15.54879997,44815.0,2.85
635,642,6037302202,5254,Los Angeles,91205,Glendale,-118.2485559,34.140753100000005,880.33,61.65,58.17,7.16,88.79,58.06,66.59,54.5,78.52,87.5973015,1187.0,1.2906071609999998,15.24461067,35270.0,2.67
642,649,6037197500,3889,Los Angeles,90026,Los Angeles,-118.2572428,34.0726632,2609.04,95.71,62.85,7.74,94.56,55.22,63.31,44.6,66.42,80.26233604,1386.0,1.427857589,11.13881796,61532.0,2.42
645,652,6037576301,4176,Los Angeles,90813,Long Beach,-118.1886964,33.7789685,638.29,45.19,53.67,6.61,81.06,122.65,96.87,62.5,86.66,84.08138839,957.0,1.15679234,12.32796421,34236.0,2.36
647,654,6037218210,4457,Los Angeles,90019,Los Angeles,-118.3423056,34.0427907,1188.75,74.91,57.26,7.05,87.26,59.29,68.23,62.8,86.98,72.78368794,1088.0,1.554964539,11.75053887,33806.0,3.42
649,656,6037204200,3303,Los Angeles,90033,Los Angeles,-118.2050757,34.0436195,872.04,61.27,48.55,5.98,68.5,81.7,86.09,61.7,85.91,89.65141612,930.0,1.2396514159999998,12.33394067,28203.0,3.92
655,662,6037301502,6908,Los Angeles,91201,Glendale,-118.2886611,34.172366100000005,483.71,29.16,62.44,7.69,94.24,31.91,28.59,54.4,78.4,88.92929293,1483.0,1.516363636,15.00641266,45129.0,2.8
661,668,6037576302,4101,Los Angeles,90813,Long Beach,-118.1828489,33.7789718,816.87,58.14,46.69,5.75,63.37,130.75,97.64,62.6,86.79,95.47697368,1076.0,1.550164474,15.20183191,40353.0,4.27
664,671,6037207103,2077,Los Angeles,90012,Los Angeles,-118.2392725,34.0644824,1278.38,77.59,70.25,8.65,98.71,29.02,23.46,78.3,97.74,93.91100703,941.0,0.860655738,10.66245247,23603.0,2.76
666,673,6037575901,3454,Los Angeles,90802,Long Beach,-118.2023757,33.7726916,728.75,52.32,56.69,6.98,86.38,83.03,86.7,59.4,83.75,62.03636364,989.0,1.2,13.32444828,45350.0,2.52
667,674,6037190901,4742,Los Angeles,90038,Los Angeles,-118.3124771,34.094422200000004,2658.16,95.93,59.34,7.31,90.63,42.75,45.98,56.6,80.87,94.69143995,983.0,1.163238222,12.44111482,32243.0,2.89
671,678,6037191620,2789,Los Angeles,90029,Los Angeles,-118.3027253,34.088586600000006,3483.35,98.62,54.26,6.68,82.31,66.96,76.08,65.7,89.69,94.26585578,1066.0,0.973935708,20.35367679,26729.0,2.57
672,679,6037124204,3071,Los Angeles,91601,North Hollywood,-118.3746553,34.1739725,1026.28,68.94,54.86,6.76,83.45,57.11,65.65,59.8,84.19,92.15686275,1143.0,1.403921569,12.72633636,36682.0,2.69
673,680,6037228500,5220,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919,935.3,64.32,52.68,6.49,78.83,59.85,69.06,72.2,94.47,79.98212690000001,1030.0,1.4039320819999999,10.0879476,30098.0,4.09
674,681,6037533702,3585,Los Angeles,90270,Maywood,-118.1827053,33.983557299999994,1084.78,71.16,52.72,6.49,78.97,47.02,52.64,63.5,87.59,82.29166667,1035.0,1.8333333330000001,10.78867023,33478.0,4.17
680,687,6037211122,3075,Los Angeles,90004,Los Angeles,-118.2892234,34.0726794,1587.57,84.68,57.89,7.13,88.34,65.18,74.43,54.0,77.93,97.06115965,1160.0,1.262112788,13.93778768,44812.0,2.43
684,691,6037211320,3184,Los Angeles,90004,Los Angeles,-118.2941394,34.0708715,1799.44,88.38,54.72,6.74,83.15,65.18,74.43,59.1,83.46,97.25685786,884.0,0.747298421,26.13584324,30018.0,2.57
710,717,6037228410,3320,Los Angeles,90011,Los Angeles,-118.2691132,34.01374000000001,769.49,54.94,54.01,6.65,81.78,63.52,73.07,81.8,98.82,65.06849315,1130.0,1.469863014,10.63755918,35268.0,4.7
717,724,6037191720,3770,Los Angeles,90038,Los Angeles,-118.3123611,34.08878970000001,1653.15,86.0,52.43,6.46,78.25,50.68,57.04,68.2,91.8,93.36530775,937.0,0.939248601,19.15288714,23125.0,2.93
728,735,6037209102,5267,Los Angeles,90017,Los Angeles,-118.2675212,34.0551862,1052.29,69.88,56.99,7.02,86.89,61.92,71.04,85.1,99.33,96.79255044,796.0,0.635281945,25.66060968,19515.0,2.73
731,738,6037191201,4591,Los Angeles,90027,Los Angeles,-118.2961735,34.0985767,1160.21,73.97,53.06,6.54,79.8,51.93,58.95,49.6,72.68,95.90305828,1043.0,0.8915175999999999,12.25490584,32359.0,1.97
738,745,6037602103,6992,Los Angeles,90250,Hawthorne,-118.3567382,33.9283066,1758.15,87.76,53.36,6.57,80.49,66.69,75.79,51.1,74.48,83.02945302,1082.0,1.392706872,10.35559188,33708.0,3.11
740,747,6037197700,5103,Los Angeles,90012,Los Angeles,-118.2457754,34.0685435,1739.97,87.45,71.19,8.77,99.03,26.36,18.6,58.3,82.58,84.42048518,1119.0,1.38490566,10.69716808,31110.0,2.68
748,755,6037125320,4843,Los Angeles,91601,North Hollywood,-118.37019440000002,34.1666765,898.76,62.56,56.36,6.94,85.75,57.11,65.65,51.4,74.85,94.01648155,1458.0,1.274095306,17.85811545,38703.0,2.0
754,761,6037573202,6230,Los Angeles,90806,Long Beach,-118.1850191,33.7934864,898.05,62.53,49.16,6.05,70.24,88.45,88.9,63.1,87.25,64.99102334,1157.0,1.6780371040000002,10.41897011,42458.0,3.8
757,764,6037231900,5968,Los Angeles,90037,Los Angeles,-118.2773419,33.9997716,4034.52,99.46,56.71,6.98,86.43,51.15,57.71,73.3,95.19,78.10320781,945.0,1.072524407,10.20179816,25854.0,3.78
758,765,6037532604,2806,Los Angeles,90255,Huntington Park,-118.2289994,33.9842406,1015.74,68.48,58.47,7.2,89.3,52.73,59.92,65.2,89.25,83.35809807,1027.0,1.527488856,10.63504214,42188.0,4.22
766,773,6037127103,2939,Los Angeles,91405,Van Nuys,-118.4301703,34.2043745,1504.48,82.99,59.3,7.3,90.52,60.87,69.94,62.7,86.9,84.46691176,1047.0,1.3483455880000002,15.7213025,40424.0,3.15
775,782,6037575902,4762,Los Angeles,90802,Long Beach,-118.1952012,33.7723157,461.27,26.85,54.57,6.72,82.92,79.81,85.05,58.3,82.58,88.15253609999999,953.0,0.921140318,31.18433183,33650.0,1.74
779,786,6037191120,4135,Los Angeles,90029,Los Angeles,-118.304794,34.0929287,2598.65,95.64,58.09,7.16,88.67,41.77,44.79,68.6,92.07,89.91494532,1026.0,1.019441069,17.54504952,32031.0,2.72
788,795,6037218120,4530,Los Angeles,90019,Los Angeles,-118.3206759,34.0435631,1110.03,72.19,48.5,5.97,68.36,64.65,74.09,65.4,89.42,81.88105118,1026.0,1.4702627940000002,13.14379793,34263.0,3.54
802,809,6037573002,3990,Los Angeles,90806,Long Beach,-118.1915444,33.793484,768.58,54.86,45.97,5.66,61.21,88.36,88.78,74.9,96.13,96.19666048,984.0,1.332096475,13.44360783,31552.0,3.46
817,825,6037600303,3664,Los Angeles,90044,Los Angeles,-118.2983324,33.9355949,693.4,49.5,46.42,5.72,62.51,115.42,95.75,54.4,78.4,86.04452055,963.0,1.170376712,12.96640834,23036.0,3.29
818,826,6037210010,3520,Los Angeles,90015,Los Angeles,-118.2723121,34.046851000000004,3175.88,97.84,56.62,6.97,86.2,75.45,82.38,70.1,93.01,88.26771654,810.0,0.891338583,12.56682093,24323.0,2.85
825,833,6037192610,4389,Los Angeles,90004,Los Angeles,-118.2961539,34.081365000000005,3341.84,98.32,58.08,7.15,88.64,52.2,59.24,68.9,92.26,94.85396384,1073.0,1.1919332409999999,14.00885038,28981.0,3.18
830,838,6037575102,4510,Los Angeles,90804,Long Beach,-118.1621912,33.7844124,1015.11,68.39,46.64,5.74,63.19,86.52,87.93,70.6,93.48,87.20930233,1028.0,1.379568106,12.00222351,30417.0,3.52
833,841,6037191500,5551,Los Angeles,90029,Los Angeles,-118.296037,34.0872608,2225.32,92.91,53.75,6.62,81.22,66.96,76.08,61.1,85.41,84.3408175,1051.0,1.27691422,10.95972069,40139.0,3.23
850,858,6037221810,2773,Los Angeles,90007,Los Angeles,-118.2923015,34.0306568,1127.53,72.79,48.15,5.93,67.31,58.23,66.84,79.2,98.06,91.62895928,1050.0,1.2352941179999999,11.75485845,14063.0,2.96
857,865,6037203200,4844,Los Angeles,90033,Los Angeles,-118.1968646,34.0526028,3342.44,98.33,59.3,7.3,90.53,54.62,62.47,63.4,87.5,70.43343653,1048.0,1.3591331269999998,10.13319567,36944.0,3.8
867,875,6037218900,5464,Los Angeles,90018,Los Angeles,-118.3230172,34.0326941,4191.36,99.61,49.66,6.12,71.71,93.35,90.56,71.7,94.12,88.67091712,1073.0,1.272682688,11.73090388,34304.0,2.71
871,879,6037207302,3791,Los Angeles,90013,Los Angeles,-118.2477263,34.04755,639.89,45.32,70.13,8.64,98.67,92.4,90.19,40.9,60.93,93.2269619,1699.0,0.828069033,48.51641074,40453.0,1.41
885,894,6037576401,4779,Los Angeles,90813,Long Beach,-118.1785058,33.778974,895.51,62.45,45.93,5.66,61.1,101.72,93.06,82.1,98.89,92.30769231,1043.0,1.125204583,15.26222512,28604.0,4.25
897,906,6037238310,4821,Los Angeles,90044,Los Angeles,-118.2861074,33.9660436,4148.29,99.57,46.88,5.77,63.8,73.0,80.56,83.2,99.07,87.162655,987.0,1.157549234,13.97304421,24369.0,3.53
911,921,6037531604,3580,Los Angeles,90022,Los Angeles,-118.1623741,34.0238371,587.39,40.04,46.33,5.71,62.19,62.41,71.81,75.3,96.39,75.95212187,987.0,1.5930359090000001,10.14032826,35669.0,4.23
915,925,6037576402,5181,Los Angeles,90813,Long Beach,-118.1741618,33.7789756,1048.49,69.8,43.48,5.36,54.35,114.09,95.46,69.9,92.88,79.78311387,1012.0,1.298218435,16.10268396,36442.0,3.66
919,929,6037213310,3477,Los Angeles,90006,Los Angeles,-118.2978915,34.0508743,1369.01,79.97,51.22,6.31,75.53,56.69,65.05,73.1,95.11,91.16117851,1163.0,1.254766031,14.96393503,36753.0,3.16
921,931,6037570304,5171,Los Angeles,90805,Long Beach,-118.1926968,33.856317700000005,597.82,41.3,51.35,6.32,75.77,87.58,88.38,58.7,83.05,67.86469345,999.0,1.65961945,10.51805081,43799.0,3.47
929,940,6037573004,5153,Los Angeles,90806,Long Beach,-118.19647340000002,33.7934906,934.06,64.28,46.93,5.78,63.86,84.87,87.27,65.8,89.82,89.73531311,1021.0,1.196255649,15.25527368,32452.0,2.9
940,951,6037128210,4822,Los Angeles,91401,Van Nuys,-118.4443453,34.1835838,1317.56,78.66,46.85,5.77,63.68,57.53,66.1,72.7,94.78,96.78929766,1160.0,1.257525084,11.00104862,28087.0,3.48
942,953,6037191610,4502,Los Angeles,90029,Los Angeles,-118.3059569,34.0863828,2933.48,97.1,54.85,6.76,83.4,57.0,65.47,59.5,83.86,85.2233677,1064.0,1.144329897,14.08909537,32639.0,2.91
949,960,6037234901,2999,Los Angeles,90043,Los Angeles,-118.32866090000002,33.9817876,1141.92,73.29,44.15,5.44,56.34,127.37,97.26,89.1,99.76,94.75691134,897.0,0.979027645,13.04548984,16835.0,2.37
950,961,6037533503,1920,Los Angeles,90255,Huntington Park,-118.1910856,33.984555900000004,1260.88,77.03,49.78,6.13,72.05,46.07,50.94,70.3,93.19,68.44262295,981.0,1.6393442619999998,11.37623553,34412.0,4.52
954,965,6037209300,5021,Los Angeles,90017,Los Angeles,-118.2683015,34.05073,3177.27,97.86,59.24,7.3,90.47,51.43,58.12,65.7,89.69,97.68160742,937.0,0.841834106,25.64340774,25191.0,2.48
977,989,6037208801,2995,Los Angeles,90057,Los Angeles,-118.27708429999998,34.059675,1001.99,67.78,51.13,6.3,75.26,59.84,68.96,78.7,97.88,100.0,938.0,0.766362883,20.85236928,26791.0,2.6
978,990,6037208502,3571,Los Angeles,90057,Los Angeles,-118.2741645,34.066049,1093.26,71.42,54.87,6.76,83.48,39.84,41.7,69.3,92.5,96.23095429,901.0,0.871692061,19.331825600000002,30276.0,2.98
989,1001,6037213202,3873,Los Angeles,90006,Los Angeles,-118.3045035,34.0490294,1090.74,71.34,49.54,6.1,71.38,56.69,65.05,70.3,93.19,83.71735791,1022.0,1.207373272,15.59230832,33800.0,2.98
990,1002,6037576200,6158,Los Angeles,90802,Long Beach,-118.1867636,33.7723836,481.95,28.96,53.9,6.64,81.56,73.7,81.06,66.9,90.66,89.68391803,903.0,0.901007294,16.72396524,24562.0,1.92
991,1003,6037221500,3507,Los Angeles,90018,Los Angeles,-118.3046372,34.0348455,3732.86,99.15,48.14,5.93,67.29,68.88,77.7,62.2,86.37,82.83082077,885.0,1.262144054,12.69155454,32008.0,3.34
997,1010,6037191820,2647,Los Angeles,90038,Los Angeles,-118.3277048,34.0852963,1482.79,82.58,63.24,7.79,94.85,48.93,54.84,46.1,68.49,87.85425101,1075.0,1.426720648,12.34851297,47470.0,2.3
1026,1039,6037221302,4403,Los Angeles,90019,Los Angeles,-118.31149209999998,34.04174570000001,1149.88,73.53,47.4,5.84,65.09,55.48,63.55,82.8,99.02,92.26319595,1090.0,1.33044107,12.11050876,35148.0,3.71
1032,1045,6037302201,3856,Los Angeles,91205,Glendale,-118.2484454,34.144479100000005,929.87,64.03,55.45,6.83,84.46,34.92,33.28,60.6,84.86,94.32959244,1187.0,0.984642646,13.76713472,22750.0,2.24
1048,1062,6037213401,4951,Los Angeles,90006,Los Angeles,-118.28790259999998,34.053706899999995,1706.79,86.85,49.99,6.16,72.64,56.69,65.05,72.3,94.52,97.36389685,1061.0,0.983954155,36.01109311,31419.0,3.03
1055,1069,6037195804,2643,Los Angeles,90026,Los Angeles,-118.2728192,34.0787744,2538.29,95.19,56.09,6.91,85.4,55.22,63.31,47.3,69.93,78.41365462,1256.0,1.454819277,12.0012363,50946.0,2.36
1059,1073,6037221304,3319,Los Angeles,90019,Los Angeles,-118.3146461,34.045362,1113.63,72.31,47.4,5.84,65.1,66.41,75.35,65.1,89.13,96.21962196,1097.0,1.514851485,19.78457488,40947.0,3.46
1076,1091,6037208903,4019,Los Angeles,90057,Los Angeles,-118.2733596,34.059799600000005,1106.24,71.98,52.28,6.44,77.93,59.84,68.96,80.0,98.37,100.0,813.0,0.693424424,29.75017852,28772.0,3.34
1080,1095,6037222600,5631,Los Angeles,90007,Los Angeles,-118.295871,34.0218424,850.5,59.99,47.2,5.81,64.51,55.35,63.37,69.8,92.82,84.64373464,1115.0,1.325552826,10.10570396,26188.0,3.32
1081,1096,6037127804,3933,Los Angeles,91405,Van Nuys,-118.4618228,34.197492600000004,1137.68,73.17,43.83,5.4,55.38,98.74,92.58,50.0,73.19,75.14088917,1106.0,1.461490294,10.12742996,41816.0,2.57
1084,1099,6037128601,4288,Los Angeles,91401,Van Nuys,-118.4410821,34.178458500000005,986.67,67.05,50.38,6.21,73.68,56.62,64.83,51.1,74.48,80.34883721,1133.0,1.4261627909999999,10.20787022,40100.0,2.8
1095,1110,6037203720,4001,Los Angeles,90033,Los Angeles,-118.2031501,34.0468935,892.52,62.33,45.74,5.63,60.57,87.77,88.49,88.2,99.7,87.5,920.0,1.204637097,12.50455631,27975.0,3.91
